351.000000	-74.946872	0.690641
353.000000	-74.953581	0.691937
355.000000	-74.959895	0.693220
357.000000	-74.965834	0.694488
359.000000	-74.971418	0.695744
361.000000	-74.976663	0.696985
363.000000	-74.981588	0.698214
365.000000	-74.986209	0.699430
367.000000	-74.990540	0.700632
369.000000	-74.994597	0.701822
371.000000	-74.998393	0.702999
373.000000	-75.001941	0.704163
375.000000	-75.005254	0.705315
377.000000	-75.008344	0.706455
379.000000	-75.011221	0.707583
381.000000	-75.013897	0.708698
383.000000	-75.016381	0.709802
385.000000	-75.018684	0.710894
387.000000	-75.020813	0.711974
389.000000	-75.022778	0.713042
391.000000	-75.024587	0.714100
393.000000	-75.026248	0.715146
395.000000	-75.027768	0.716181
397.000000	-75.029154	0.717204
399.000000	-75.030412	0.718217
401.000000	-75.031550	0.719219
403.000000	-75.032573	0.720211
405.000000	-75.033486	0.721191
407.000000	-75.034296	0.722162
409.000000	-75.035007	0.723122
411.000000	-75.035625	0.724072
413.000000	-75.036153	0.725011
415.000000	-75.036597	0.725941
417.000000	-75.036961	0.726860
419.000000	-75.037248	0.727770
421.000000	-75.037462	0.728671
423.000000	-75.037608	0.729561
425.000000	-75.037688	0.730442
427.000000	-75.037706	0.731314
429.000000	-75.037665	0.732177
431.000000	-75.037568	0.733030
433.000000	-75.037418	0.733874
435.000000	-75.037217	0.734709
437.000000	-75.036969	0.735536
439.000000	-75.036675	0.736353
441.000000	-75.036338	0.737162
443.000000	-75.035960	0.737962
445.000000	-75.035544	0.738754
447.000000	-75.035091	0.739537
449.000000	-75.034603	0.740312
451.000000	-75.034082	0.741079
453.000000	-75.033530	0.741837
455.000000	-75.032949	0.742588
457.000000	-75.032340	0.743331
459.000000	-75.031704	0.744065
461.000000	-75.031044	0.744792
463.000000	-75.030360	0.745511
465.000000	-75.029655	0.746223
467.000000	-75.028928	0.746927
469.000000	-75.028182	0.747623
471.000000	-75.027417	0.748312
473.000000	-75.026635	0.748994
475.000000	-75.025837	0.749669
477.000000	-75.025023	0.750336
479.000000	-75.024195	0.750997
481.000000	-75.023354	0.751650
483.000000	-75.022500	0.752297
485.000000	-75.021635	0.752937
487.000000	-75.020759	0.753569
489.000000	-75.019872	0.754196
491.000000	-75.018977	0.754815
493.000000	-75.018073	0.755428
495.000000	-75.017161	0.756035
497.000000	-75.016241	0.756635
499.000000	-75.015315	0.757229
501.000000	-75.014383	0.757817
503.000000	-75.013445	0.758398
505.000000	-75.012503	0.758973
507.000000	-75.011555	0.759543
509.000000	-75.010604	0.760106
511.000000	-75.009650	0.760663
513.000000	-75.008692	0.761215
515.000000	-75.007732	0.761760
517.000000	-75.006770	0.762300
519.000000	-75.005805	0.762834
521.000000	-75.004840	0.763363
523.000000	-75.003873	0.763886
525.000000	-75.002906	0.764404
527.000000	-75.001938	0.764916
529.000000	-75.000971	0.765423
531.000000	-75.000003	0.765924
533.000000	-74.999037	0.766420
535.000000	-74.998071	0.766911
537.000000	-74.997106	0.767397
539.000000	-74.996142	0.767878
541.000000	-74.995180	0.768354
543.000000	-74.994220	0.768825
545.000000	-74.993262	0.769291
547.000000	-74.992306	0.769752
549.000000	-74.991353	0.770208
551.000000	-74.990402	0.770659
553.000000	-74.989454	0.771106
555.000000	-74.988510	0.771548
557.000000	-74.987568	0.771986
559.000000	-74.986630	0.772419
561.000000	-74.985695	0.772847
563.000000	-74.984764	0.773271
565.000000	-74.983837	0.773691
567.000000	-74.982913	0.774106
569.000000	-74.981994	0.774517
571.000000	-74.981079	0.774924
573.000000	-74.980168	0.775326
575.000000	-74.979261	0.775725
577.000000	-74.978359	0.776119
579.000000	-74.977462	0.776509
581.000000	-74.976569	0.776895
583.000000	-74.975681	0.777277
585.000000	-74.974798	0.777655
587.000000	-74.973920	0.778029
589.000000	-74.973046	0.778400
591.000000	-74.972178	0.778766
593.000000	-74.971315	0.779129
595.000000	-74.970457	0.779488
597.000000	-74.969605	0.779843
599.000000	-74.968757	0.780195
601.000000	-74.967915	0.780543
603.000000	-74.967079	0.780888
605.000000	-74.966248	0.781229
607.000000	-74.965422	0.781566
609.000000	-74.964602	0.781900
611.000000	-74.963787	0.782231
613.000000	-74.962978	0.782558
615.000000	-74.962175	0.782882
617.000000	-74.961377	0.783203
619.000000	-74.960585	0.783520
621.000000	-74.959799	0.783834
623.000000	-74.959018	0.784145
625.000000	-74.958243	0.784453
627.000000	-74.957474	0.784757
629.000000	-74.956711	0.785059
631.000000	-74.955953	0.785357
633.000000	-74.955201	0.785652
635.000000	-74.954455	0.785945
637.000000	-74.953714	0.786234
639.000000	-74.952980	0.786521
641.000000	-74.952251	0.786804
643.000000	-74.951528	0.787085
645.000000	-74.950810	0.787363
647.000000	-74.950099	0.787638
649.000000	-74.949393	0.787910
651.000000	-74.948693	0.788180
653.000000	-74.947999	0.788447
655.000000	-74.947311	0.788711
657.000000	-74.946628	0.788972
659.000000	-74.945951	0.789231
661.000000	-74.945280	0.789487
663.000000	-74.944614	0.789741
665.000000	-74.943954	0.789992
667.000000	-74.943300	0.790241
669.000000	-74.942652	0.790487
671.000000	-74.942009	0.790731
673.000000	-74.941371	0.790972
675.000000	-74.940740	0.791211
677.000000	-74.940114	0.791447
679.000000	-74.939493	0.791681
681.000000	-74.938878	0.791913
683.000000	-74.938269	0.792142
685.000000	-74.937665	0.792370
687.000000	-74.937066	0.792594
689.000000	-74.936473	0.792817
691.000000	-74.935886	0.793038
693.000000	-74.935304	0.793256
695.000000	-74.934727	0.793472
697.000000	-74.934155	0.793686
699.000000	-74.933589	0.793898
701.000000	-74.933028	0.794108
703.000000	-74.932473	0.794315
705.000000	-74.931922	0.794521
707.000000	-74.931377	0.794725
709.000000	-74.930837	0.794926
711.000000	-74.930303	0.795126
713.000000	-74.929773	0.795324
715.000000	-74.929248	0.795519
717.000000	-74.928729	0.795713
719.000000	-74.928214	0.795905
721.000000	-74.927705	0.796095
723.000000	-74.927200	0.796284
725.000000	-74.926701	0.796470
727.000000	-74.926206	0.796655
729.000000	-74.925716	0.796837
731.000000	-74.925231	0.797018
733.000000	-74.924751	0.797198
735.000000	-74.924276	0.797375
737.000000	-74.923805	0.797551
739.000000	-74.923339	0.797725
741.000000	-74.922878	0.797897
743.000000	-74.922421	0.798068
745.000000	-74.921969	0.798237
747.000000	-74.921521	0.798404
749.000000	-74.921079	0.798570
751.000000	-74.920640	0.798735
753.000000	-74.920206	0.798897
755.000000	-74.919777	0.799058
757.000000	-74.919352	0.799218
759.000000	-74.918931	0.799376
761.000000	-74.918515	0.799532
763.000000	-74.918102	0.799687
765.000000	-74.917695	0.799841
767.000000	-74.917291	0.799993
769.000000	-74.916892	0.800144
771.000000	-74.916496	0.800293
773.000000	-74.916105	0.800440
775.000000	-74.915718	0.800587
777.000000	-74.915336	0.800732
779.000000	-74.914957	0.800875
781.000000	-74.914582	0.801018
783.000000	-74.914211	0.801159
785.000000	-74.913844	0.801298
787.000000	-74.913481	0.801436
789.000000	-74.913122	0.801573
791.000000	-74.912766	0.801709
793.000000	-74.912415	0.801843
795.000000	-74.912067	0.801976
797.000000	-74.911723	0.802108
799.000000	-74.911382	0.802239
801.000000	-74.911045	0.802368
803.000000	-74.910712	0.802496
805.000000	-74.910383	0.802623
807.000000	-74.910057	0.802749
809.000000	-74.909734	0.802874
811.000000	-74.909415	0.802997
813.000000	-74.909100	0.803120
815.000000	-74.908788	0.803241
817.000000	-74.908479	0.803361
819.000000	-74.908174	0.803480
821.000000	-74.907872	0.803598
823.000000	-74.907573	0.803715
825.000000	-74.907278	0.803830
827.000000	-74.906986	0.803945
829.000000	-74.906697	0.804058
831.000000	-74.906411	0.804171
833.000000	-74.906129	0.804282
835.000000	-74.905849	0.804393
837.000000	-74.905573	0.804502
839.000000	-74.905300	0.804611
841.000000	-74.905029	0.804718
843.000000	-74.904762	0.804825
845.000000	-74.904498	0.804930
847.000000	-74.904236	0.805035
849.000000	-74.903978	0.805139
851.000000	-74.903722	0.805241
853.000000	-74.903469	0.805343
855.000000	-74.903219	0.805444
857.000000	-74.902972	0.805544
859.000000	-74.902728	0.805643
861.000000	-74.902486	0.805741
863.000000	-74.902247	0.805838
865.000000	-74.902011	0.805934
867.000000	-74.901777	0.806030
869.000000	-74.901546	0.806125
871.000000	-74.901317	0.806218
873.000000	-74.901091	0.806311
875.000000	-74.900868	0.806403
877.000000	-74.900647	0.806495
879.000000	-74.900429	0.806585
881.000000	-74.900213	0.806675
883.000000	-74.899999	0.806764
885.000000	-74.899788	0.806852
887.000000	-74.899579	0.806939
889.000000	-74.899373	0.807026
891.000000	-74.899169	0.807111
893.000000	-74.898967	0.807196
895.000000	-74.898767	0.807281
897.000000	-74.898570	0.807364
899.000000	-74.898375	0.807447
901.000000	-74.898182	0.807529
903.000000	-74.897991	0.807610
905.000000	-74.897802	0.807691
907.000000	-74.897616	0.807771
909.000000	-74.897431	0.807850
911.000000	-74.897249	0.807929
913.000000	-74.897069	0.808007
915.000000	-74.896890	0.808084
917.000000	-74.896714	0.808160
919.000000	-74.896540	0.808236
921.000000	-74.896367	0.808311
923.000000	-74.896197	0.808386
925.000000	-74.896028	0.808460
927.000000	-74.895862	0.808533
929.000000	-74.895697	0.808606
931.000000	-74.895534	0.808678
933.000000	-74.895373	0.808749
935.000000	-74.895213	0.808820
937.000000	-74.895056	0.808890
939.000000	-74.894900	0.808960
941.000000	-74.894746	0.809029
943.000000	-74.894593	0.809097
945.000000	-74.894442	0.809165
947.000000	-74.894293	0.809232
949.000000	-74.894146	0.809299
951.000000	-74.894000	0.809365
953.000000	-74.893856	0.809430
955.000000	-74.893713	0.809495
957.000000	-74.893572	0.809560
959.000000	-74.893432	0.809624
961.000000	-74.893294	0.809687
963.000000	-74.893157	0.809750
965.000000	-74.893022	0.809812
967.000000	-74.892889	0.809874
969.000000	-74.892756	0.809935
971.000000	-74.892626	0.809996
973.000000	-74.892496	0.810056
975.000000	-74.892368	0.810116
977.000000	-74.892242	0.810175
979.000000	-74.892116	0.810234
981.000000	-74.891992	0.810292
983.000000	-74.891870	0.810350
985.000000	-74.891748	0.810407
987.000000	-74.891628	0.810464
989.000000	-74.891509	0.810521
991.000000	-74.891392	0.810576
993.000000	-74.891275	0.810632
995.000000	-74.891160	0.810687
997.000000	-74.891046	0.810741
999.000000	-74.890934	0.810795
1001.000000	-62.409866	0.810847
1003.000000	23.591135	0.809228
1005.000000	31.975650	0.799056
1007.000000	12.594977	0.779529
1009.000000	4.326200	0.743402
1011.000000	1.320135	0.698692
1013.000000	0.086814	0.653364
1015.000000	-0.528091	0.610565
1017.000000	-0.919391	0.571154
1019.000000	-1.250152	0.535297
1021.000000	-1.595178	0.502950
1023.000000	-1.987539	0.473979
1025.000000	-2.437839	0.448198
1027.000000	-2.946946	0.425390
1029.000000	-3.511032	0.405319
1031.000000	-4.125914	0.387747
1033.000000	-4.788040	0.372441
1035.000000	-5.495394	0.359178
1037.000000	-6.247316	0.347755
1039.000000	-7.044289	0.337986
1041.000000	-7.887581	0.329705
1043.000000	-8.778899	0.322757
1045.000000	-9.719799	0.317017
1047.000000	-10.711174	0.312401
1049.000000	-11.753742	0.308714
1051.000000	-12.845183	0.305960
1053.000000	-13.982334	0.304007
1055.000000	-15.159060	0.302793
1057.000000	-16.366731	0.302239
1059.000000	-17.594314	0.302279
1061.000000	-18.829112	0.302845
1063.000000	-20.057840	0.303877
1065.000000	-21.267716	0.305314
1067.000000	-22.447596	0.307102
1069.000000	-23.588764	0.309192
1071.000000	-24.685279	0.311539
1073.000000	-25.733910	0.314106
1075.000000	-26.733787	0.316860
1077.000000	-27.685899	0.319773
1079.000000	-28.592567	0.322821
1081.000000	-29.456964	0.325984
1083.000000	-30.282726	0.329246
1085.000000	-31.073658	0.332593
1087.000000	-31.833531	0.336013
1089.000000	-32.565945	0.339494
1091.000000	-33.274248	0.343029
1093.000000	-33.961496	0.346609
1095.000000	-34.630434	0.350228
1097.000000	-35.283502	0.353879
1099.000000	-35.922849	0.357558
1101.000000	-36.550346	0.361260
1103.000000	-37.167605	0.364980
1105.000000	-37.776009	0.368716
1107.000000	-38.376735	0.372462
1109.000000	-38.970774	0.376217
1111.000000	-39.558955	0.379978
1113.000000	-40.141961	0.383741
1115.000000	-40.720348	0.387505
1117.000000	-41.294563	0.391267
1119.000000	-41.864957	0.395025
1121.000000	-42.431799	0.398778
1123.000000	-42.995289	0.402523
1125.000000	-43.555567	0.406260
1127.000000	-44.112723	0.409985
1129.000000	-44.666806	0.413699
1131.000000	-45.217830	0.417399
1133.000000	-45.765780	0.421085
1135.000000	-46.310620	0.424755
1137.000000	-46.852293	0.428408
1139.000000	-47.390730	0.432043
1141.000000	-47.925847	0.435659
1143.000000	-48.457556	0.439256
1145.000000	-48.985758	0.442832
1147.000000	-49.510351	0.446387
1149.000000	-50.031230	0.449920
1151.000000	-50.548285	0.453430
1153.000000	-51.061408	0.456918
1155.000000	-51.570486	0.460381
1157.000000	-52.075407	0.463821
1159.000000	-52.576058	0.467235
1161.000000	-53.072328	0.470625
1163.000000	-53.564101	0.473990
1165.000000	-54.051265	0.477329
1167.000000	-54.533705	0.480642
1169.000000	-55.011306	0.483928
1171.000000	-55.483955	0.487188
1173.000000	-55.951535	0.490422
1175.000000	-56.413929	0.493629
1177.000000	-56.871023	0.496809
1179.000000	-57.322698	0.499962
1181.000000	-57.768837	0.503088
1183.000000	-58.209322	0.506187
1185.000000	-58.644036	0.509259
1187.000000	-59.072861	0.512303
1189.000000	-59.495681	0.515321
1191.000000	-59.912379	0.518311
1193.000000	-60.322841	0.521274
1195.000000	-60.726955	0.524210
1197.000000	-61.124610	0.527119
1199.000000	-61.515700	0.530001
1201.000000	-61.900121	0.532856
1203.000000	-62.277773	0.535684
1205.000000	-62.648562	0.538486
1207.000000	-63.012400	0.541261
1209.000000	-63.369203	0.544009
1211.000000	-63.718896	0.546731
1213.000000	-64.061408	0.549427
1215.000000	-64.396679	0.552097
1217.000000	-64.724657	0.554741
1219.000000	-65.045297	0.557359
1221.000000	-65.358564	0.559952
1223.000000	-65.664432	0.562519
1225.000000	-65.962886	0.565061
1227.000000	-66.253919	0.567578
1229.000000	-66.537535	0.570070
1231.000000	-66.813749	0.572537
1233.000000	-67.082585	0.574980
1235.000000	-67.344076	0.577398
1237.000000	-67.598266	0.579792
1239.000000	-67.845208	0.582162
1241.000000	-68.084966	0.584508
1243.000000	-68.317609	0.586831
1245.000000	-68.543219	0.589130
1247.000000	-68.761883	0.591406
1249.000000	-68.973697	0.593659
1251.000000	-69.178763	0.595889
1253.000000	-69.377192	0.598096
1255.000000	-69.569097	0.600281
1257.000000	-69.754602	0.602443
1259.000000	-69.933831	0.604584
1261.000000	-70.106914	0.606702
1263.000000	-70.273987	0.608799
1265.000000	-70.435186	0.610874
1267.000000	-70.590653	0.612928
1269.000000	-70.740528	0.614961
1271.000000	-70.884957	0.616973
1273.000000	-71.024085	0.618964
1275.000000	-71.158059	0.620935
1277.000000	-71.287024	0.622886
1279.000000	-71.411128	0.624816
1281.000000	-71.530517	0.626726
1283.000000	-71.645335	0.628617
1285.000000	-71.755727	0.630488
1287.000000	-71.861835	0.632339
1289.000000	-71.963801	0.634172
1291.000000	-72.061763	0.635985
1293.000000	-72.155859	0.637780
1295.000000	-72.246222	0.639556
1297.000000	-72.332984	0.641313
1299.000000	-72.416275	0.643052
1301.000000	-72.496221	0.644773
1303.000000	-72.572944	0.646477
1305.000000	-72.646566	0.648162
1307.000000	-72.717202	0.649830
1309.000000	-72.784969	0.651480
1311.000000	-72.849975	0.653114
1313.000000	-72.912328	0.654730
1315.000000	-72.972134	0.656329
1317.000000	-73.029493	0.657912
1319.000000	-73.084502	0.659478
1321.000000	-73.137257	0.661028
1323.000000	-73.187848	0.662562
1325.000000	-73.236366	0.664079
1327.000000	-73.282893	0.665581
1329.000000	-73.327514	0.667067
1331.000000	-73.370307	0.668538
1333.000000	-73.411349	0.669993
1335.000000	-73.450712	0.671433
1337.000000	-73.488469	0.672858
1339.000000	-73.524686	0.674268
1341.000000	-73.559429	0.675663
1343.000000	-73.592762	0.677044
1345.000000	-73.624744	0.678410
1347.000000	-73.655433	0.679762
1349.000000	-73.684886	0.681100
1351.000000	-73.713154	0.682424
1353.000000	-73.740290	0.683734
1355.000000	-73.766342	0.685031
1357.000000	-73.791358	0.686313
1359.000000	-73.815382	0.687583
1361.000000	-73.838457	0.688839
1363.000000	-73.860624	0.690082
1365.000000	-73.881924	0.691312
1367.000000	-73.902394	0.692529
1369.000000	-73.922070	0.693734
1371.000000	-73.940986	0.694925
1373.000000	-73.959176	0.696105
1375.000000	-73.976671	0.697272
1377.000000	-73.993502	0.698427
1379.000000	-74.009697	0.699570
1381.000000	-74.025284	0.700701
1383.000000	-74.040290	0.701820
1385.000000	-74.054739	0.702928
1387.000000	-74.068657	0.704024
1389.000000	-74.082065	0.705108
1391.000000	-74.094987	0.706182
1393.000000	-74.107442	0.707244
1395.000000	-74.119451	0.708295
1397.000000	-74.131034	0.709335
1399.000000	-74.142208	0.710364
1401.000000	-74.152992	0.711383
1403.000000	-74.163401	0.712391
1405.000000	-74.173452	0.713388
1407.000000	-74.183159	0.714376
1409.000000	-74.192539	0.715352
1411.000000	-74.201604	0.716319
1413.000000	-74.210368	0.717276
1415.000000	-74.218843	0.718223
1417.000000	-74.227041	0.719160
1419.000000	-74.234975	0.720087
1421.000000	-74.242655	0.721005
1423.000000	-74.250092	0.721913
1425.000000	-74.257295	0.722812
1427.000000	-74.264275	0.723701
1429.000000	-74.271040	0.724582
1431.000000	-74.277599	0.725453
1433.000000	-74.283962	0.726315
1435.000000	-74.290134	0.727168
1437.000000	-74.296126	0.728013
1439.000000	-74.301943	0.728849
1441.000000	-74.307592	0.729676
1443.000000	-74.313081	0.730494
1445.000000	-74.318416	0.731305
1447.000000	-74.323602	0.732107
1449.000000	-74.328646	0.732900
1451.000000	-74.333553	0.733686
1453.000000	-74.338329	0.734463
1455.000000	-74.342978	0.735233
1457.000000	-74.347505	0.735994
1459.000000	-74.351916	0.736748
1461.000000	-74.356214	0.737494
1463.000000	-74.360403	0.738232
1465.000000	-74.364489	0.738963
1467.000000	-74.368474	0.739686
1469.000000	-74.372363	0.740402
1471.000000	-74.376158	0.741111
1473.000000	-74.379864	0.741812
1475.000000	-74.383484	0.742506
1477.000000	-74.387020	0.743193
1479.000000	-74.390476	0.743874
1481.000000	-74.393855	0.744547
1483.000000	-74.397159	0.745213
1485.000000	-74.400391	0.745873
1487.000000	-74.403554	0.746525
1489.000000	-74.406649	0.747172
1491.000000	-74.409680	0.747811
1493.000000	-74.412648	0.748445
1495.000000	-74.415555	0.749071
1497.000000	-74.418404	0.749692
1499.000000	-74.421197	0.750306
1501.000000	-74.423935	0.750914
1503.000000	-74.426620	0.751515
1505.000000	-74.429254	0.752111
1507.000000	-74.431838	0.752701
1509.000000	-74.434375	0.753285
1511.000000	-74.436865	0.753862
1513.000000	-74.439310	0.754434
1515.000000	-74.441712	0.755001
1517.000000	-74.444072	0.755561
1519.000000	-74.446391	0.756116
1521.000000	-74.448670	0.756666
1523.000000	-74.450910	0.757209
1525.000000	-74.453114	0.757748
1527.000000	-74.455281	0.758281
1529.000000	-74.457413	0.758808
1531.000000	-74.459511	0.759331
1533.000000	-74.461576	0.759848
1535.000000	-74.463608	0.760360
1537.000000	-74.465610	0.760867
1539.000000	-74.467581	0.761369
1541.000000	-74.469522	0.761866
1543.000000	-74.471435	0.762358
1545.000000	-74.473319	0.762845
1547.000000	-74.475177	0.763327
1549.000000	-74.477008	0.763804
1551.000000	-74.478813	0.764277
1553.000000	-74.480593	0.764745
1555.000000	-74.482348	0.765208
1557.000000	-74.484080	0.765667
1559.000000	-74.485788	0.766121
1561.000000	-74.487474	0.766571
1563.000000	-74.489137	0.767016
1565.000000	-74.490780	0.767457
1567.000000	-74.492401	0.767894
1569.000000	-74.494001	0.768326
1571.000000	-74.495581	0.768754
1573.000000	-74.497142	0.769178
1575.000000	-74.498684	0.769598
1577.000000	-74.500207	0.770013
1579.000000	-74.501712	0.770425
1581.000000	-74.503199	0.770832
1583.000000	-74.504668	0.771236
1585.000000	-74.506121	0.771635
1587.000000	-74.507557	0.772031
1589.000000	-74.508976	0.772423
1591.000000	-74.510380	0.772811
1593.000000	-74.511768	0.773195
1595.000000	-74.513140	0.773575
1597.000000	-74.514498	0.773952
1599.000000	-74.515841	0.774325
1601.000000	-74.517169	0.774695
1603.000000	-74.518484	0.775061
1605.000000	-74.519785	0.775423
1607.000000	-74.521072	0.775782
1609.000000	-74.522346	0.776137
1611.000000	-74.523607	0.776490
1613.000000	-74.524855	0.776838
1615.000000	-74.526090	0.777183
1617.000000	-74.527314	0.777525
1619.000000	-74.528525	0.777864
1621.000000	-74.529724	0.778199
1623.000000	-74.530912	0.778532
1625.000000	-74.532089	0.778861
1627.000000	-74.533254	0.779187
1629.000000	-74.534408	0.779509
1631.000000	-74.535551	0.779829
1633.000000	-74.536684	0.780146
1635.000000	-74.537807	0.780459
1637.000000	-74.538919	0.780770
1639.000000	-74.540020	0.781078
1641.000000	-74.541112	0.781383
1643.000000	-74.542195	0.781684
1645.000000	-74.543267	0.781983
1647.000000	-74.544330	0.782280
1649.000000	-74.545384	0.782573
1651.000000	-74.546429	0.782864
1653.000000	-74.547464	0.783152
1655.000000	-74.548491	0.783437
1657.000000	-74.549509	0.783719
1659.000000	-74.550519	0.783999
1661.000000	-74.551519	0.784276
1663.000000	-74.552512	0.784551
1665.000000	-74.553496	0.784823
1667.000000	-74.554473	0.785093
1669.000000	-74.555441	0.785360
1671.000000	-74.556401	0.785624
1673.000000	-74.557354	0.785886
1675.000000	-74.558298	0.786146
1677.000000	-74.559236	0.786403
1679.000000	-74.560165	0.786658
1681.000000	-74.561088	0.786910
1683.000000	-74.562003	0.787161
1685.000000	-74.562911	0.787408
1687.000000	-74.563812	0.787654
1689.000000	-74.564706	0.787897
1691.000000	-74.565593	0.788138
1693.000000	-74.566474	0.788377
1695.000000	-74.567347	0.788613
1697.000000	-74.568214	0.788848
1699.000000	-74.569075	0.789080
1701.000000	-74.569929	0.789310
1703.000000	-74.570776	0.789538
1705.000000	-74.571617	0.789764
